"Brand","Year","UsedOrNew","Transmission","Cylinders","EngineDisplacement","DriveType","FuelType","Litersper100km","Kilometres","City","State","BodyType","Doors","Seats","Price"
"Audi",2018,"USED","Automatic",4,2,"AWD","Premium",6.6,46956,"Smeaton Grange","NSW","Hatchback",5,5,52888
"Honda",2008,"USED","Automatic",4,2.4,"4WD","Unleaded",10,242389,"Blacktown","NSW","SUV",4,5,8999
"Honda",2010,"USED","Automatic",4,1.3,"Front","Unleaded",6.6,125060,"Cabramatta","NSW","Hatchback",5,5,11990
"Mini",2011,"USED","Automatic",4,1.6,"Front","Premium",6.7,103319,"Five Dock","NSW","Hatchback",2,4,15900
"Volkswagen",2012,"USED","Automatic",4,1.8,"Front","Premium",7.5,130545,"Cardiff","NSW","Wagon",4,5,12913
"Maserati",2012,"USED","Automatic",8,4.7,"Rear","Premium",14.5,63364,"Laverton North","VIC","Convertible",2,4,109990
"Toyota",2017,"USED","Automatic",4,2.8,"4WD","Diesel",8,103842,"West Ryde","NSW","SUV",4,7,64888
"Jeep",2014,"USED","Automatic",6,3,"4WD","Diesel",7.5,137023,"Elderslie","NSW","SUV",4,5,24999
"Ford",2017,"USED","Automatic",4,2.2,"Rear","Diesel",7.5,213916,"Bankstown","NSW","Ute / Tray",4,4,24990
"Toyota",2022,"USED","Automatic",6,3.5,"AWD","Premium",8.9,19179,"Waterloo","NSW","SUV",5,7,74955
"BMW",2007,"USED","Automatic",4,2,"Rear","Unleaded",11,180001,"Kellyville","NSW","Sedan",4,5,5999
"Volkswagen",2012,"USED","Automatic",4,1.2,"Front","Premium",5.5,101337,"Bentleigh","VIC","Hatchback",5,5,13490
"Mazda",2014,"USED","Automatic",4,2.2,"Front","Diesel",5.2,171575,"Cabramatta","NSW","Hatchback",5,5,15990
"Kia",2019,"USED","Automatic",4,2,"Front","Unleaded",7.4,12670,"Granville","NSW","Hatchback",5,5,27990
"Volvo",2010,"USED","Automatic",5,2.4,"Front","Unleaded",9.1,226442,"Regents Park","NSW","Sedan",4,5,4990
"Holden",2020,"USED","Automatic",4,2.8,"4WD","Diesel",8.6,92665,"McDougalls Hill","NSW","Ute / Tray",2,2,32990
"Subaru",2014,"USED","Automatic",4,2.5,"AWD","Unleaded",8.1,218860,"Cabramatta","NSW","SUV",4,5,15990
"Audi",2021,"USED","Automatic",4,2,"AWD","Premium",7.3,6301,"Smeaton Grange","NSW","Sedan",4,5,69880
"Jeep",2017,"USED","Automatic",6,3.6,"Rear","Premium",9.9,172266,"Cabramatta","NSW","SUV",4,5,23990
"Ford",2013,"USED","Automatic",6,2.7,"Rear","Diesel",8.2,220068,"Lansvale","NSW","SUV",4,7,10999
"Jeep",2012,"USED","Automatic",6,3,"AWD","Diesel",8.3,215000,"Camira","QLD","SUV",4,5,13990
"Ford",1999,"USED","Manual",4,1.5,"Front","Unleaded",7.6,213177,"Five Dock","NSW","Hatchback",5,5,2500
"Toyota",2020,"USED","Automatic",4,2.5,"Front","Hybrid",4.5,19067,"Pennant Hills","NSW","Sedan",4,5,48999
"Skoda",2014,"USED","Automatic",4,2,"Front","Premium",6.6,73138,"Alexandria","NSW","Wagon",4,5,23990
"Holden",2008,"USED","Automatic",8,6,"Rear","Premium",14.6,159018,"Bentleigh","VIC","Sedan",4,5,26990
"Toyota",2017,"USED","Automatic",4,1.8,"Front","Unleaded",6.1,96613,"Seven Hills","NSW","Hatchback",5,5,19990
"Hyundai",2013,"USED","Automatic",4,2.2,"AWD","Diesel",7.3,158907,"Minchinbury","NSW","SUV",4,7,23880
"Nissan",2018,"USED","Automatic",4,2,"Front","Unleaded",6.9,97991,"Homebush","NSW","SUV",4,5,25999
"Kia",2019,"USED","Automatic",4,2,"Front","Unleaded",7.4,54412,"Revesby","NSW","Sedan",4,5,24990
"Mazda",2019,"USED","Automatic",4,2,"Front","Unleaded",6.2,59023,"Blacktown","NSW","Hatchback",5,5,31888
"Mitsubishi",2011,"USED","Automatic",4,2,"Front","Unleaded",8.2,254838,"Minchinbury","NSW","Sedan",4,5,8995
"Suzuki",2006,"USED","Automatic",4,1.5,"Front","Unleaded",7.5,155012,"Lansvale","NSW","Hatchback",5,5,7999
"Ford",2020,"USED","Automatic",4,2,"4WD","Diesel",8.2,136637,"Kirrawee","NSW","Ute / Tray",4,5,59999
"Mitsubishi",2007,"USED","Manual",4,2.4,"Rear","Unleaded",12,157296,"Cheltenham","VIC","Commercial",2,2,11460
"Volvo",2010,"USED","Automatic",6,3.2,"AWD","Premium",11.8,139819,"Saint Marys","NSW","SUV",4,7,11444
"Subaru",2020,"USED","Automatic",4,2,"AWD","Unleaded",7.2,10744,"Brookvale","NSW","Hatchback",5,5,32990
"Holden",2012,"USED","Manual",4,2.4,"Front","Unleaded",8.8,142718,"Smithfield","NSW","SUV",4,5,7800
"Suzuki",2019,"USED","Automatic",4,1.2,"Front","Unleaded",4.8,88006,"Smithfield","NSW","Hatchback",5,5,17800
"Holden",2017,"USED","Automatic",4,1.4,"Front","Unleaded",6.9,107356,"Cardiff","NSW","SUV",4,5,16913
"Volvo",2017,"USED","Automatic",4,2,"AWD","Premium",8.1,218036,"Penrith","NSW","SUV",4,5,18950
"BMW",2013,"USED","Automatic",6,3,"Rear","Premium",7.5,76101,"Brookvale","NSW","Hatchback",5,5,32888
"Kia",2013,"USED","Automatic",4,2,"Front","Unleaded",7.9,145502,"Yagoona","NSW","Sedan",4,5,14999
"Volkswagen",2023,"NEW","Automatic",4,2,"AWD","Premium",8.6,15,"Blacktown","NSW","SUV",4,7,61662
"Kia",2012,"USED","Automatic",4,2.4,"Front","Unleaded",7.9,173168,"Greenacre","NSW","Sedan",4,5,12800
"Mazda",2022,"USED","Automatic",4,2,"Front","Unleaded",6.3,24204,"Glebe","NSW","SUV",4,5,27450
"GWM",2023,"DEMO","Automatic",4,2,"4WD","Diesel",9.4,61,"Kirrawee","NSW","Ute / Tray",4,5,48085
"Audi",2015,"USED","Automatic",4,2,"AWD","Premium",6.9,99219,"Laverton North","VIC","Convertible",2,4,49990
"Kia",2016,"USED","Automatic",4,1.2,"Front","Unleaded",5.3,91890,"Campbelltown","NSW","Hatchback",5,5,13990
"Holden",2015,"USED","Automatic",4,1.6,"Front","Unleaded",6.3,60872,"Five Dock","NSW","Sedan",4,5,13990
"Audi",2018,"USED","Automatic",4,1.4,"Front","Premium",5,22404,"Chatswood","NSW","Other",4,5,32800
"Ford",2017,"USED","Automatic",5,3.2,"4WD","Diesel",9.2,137227,"Singleton","NSW","Ute / Tray",4,5,33990
"Land",2015,"USED","Automatic",4,2.2,"AWD","Diesel",6.1,77408,"Artarmon","NSW","SUV",4,5,36990
"Mitsubishi",2015,"USED","Manual",4,2.4,"4WD","Diesel",7.2,210617,"Minchinbury","NSW","Ute / Tray",4,5,19995
"Volkswagen",2018,"USED","Automatic",4,2,"AWD","Premium",8,60182,"Caringbah","NSW","Hatchback",5,5,42888
"Mazda",2008,"USED","Manual",4,3,"4WD","Diesel",9.2,271905,"Archerfield","QLD","Ute / Tray",4,5,13990
"Toyota",2017,"USED","Automatic",4,2.7,"Rear","Unleaded",10.4,154429,"Granville","NSW","Ute / Tray",4,5,29950
"Toyota",2017,"USED","Automatic",4,2.4,"Front","Unleaded",8.9,106799,"Cardiff","NSW","Wagon",4,8,29913
"BMW",2018,"USED","Automatic",4,2,"4WD","Unleaded",7.4,68375,"Zetland","NSW","SUV",4,5,47880
"Mitsubishi",2014,"USED","Automatic",4,2,"Front","Unleaded",7.2,92072,"Smeaton Grange","NSW","Sedan",4,5,17990
"Nissan",2009,"USED","Manual",6,4,"Rear","Unleaded",12.7,243022,"Saint Marys","NSW","Ute / Tray",4,5,11450
"Hyundai",2013,"USED","Automatic",4,2.2,"AWD","Diesel",7.3,163730,"Liverpool","NSW","SUV",4,7,21990
"Mazda",2020,"USED","Automatic",4,3,"4WD","Diesel",8,21065,"Mornington","VIC","Ute / Tray",4,5,57990
"BMW",2006,"USED","Automatic",6,2.5,"4WD","Premium",9.9,229021,"Minchinbury","NSW","SUV",4,5,10880
"Mazda",2016,"USED","Automatic",5,3.2,"Rear","Diesel",8.9,213988,"Croydon","NSW","Ute / Tray",4,5,26990
"Mazda",2020,"USED","Automatic",4,2,"Front","Unleaded",6.5,17321,"Blacktown","NSW","SUV",4,5,33880
"Mazda",2021,"USED","Automatic",4,2.5,"Front","Unleaded",8.4,34025,"Mornington","VIC","SUV",4,7,57990
"Hyundai",2017,"USED","Automatic",4,2,"Front","Unleaded",7.2,94656,"Blacktown","NSW","Sedan",4,5,15990
"Lexus",2022,"USED","Automatic",4,2.5,"Front","Premium",6.9,4264,"McDougalls Hill","NSW","SUV",4,5,69990
"Volkswagen",2013,"USED","Automatic",4,1.4,"Front","Premium",6.2,91123,"Blacktown","NSW","Sedan",4,5,14999
"Skoda",2023,"DEMO","Automatic",4,2,"4WD","Premium",7.5,1509,"Artarmon","NSW","SUV",4,7,73990
"Nissan",2020,"USED","Automatic",4,2.5,"Front","Unleaded",7.9,58515,"Blacktown","NSW","SUV",4,5,29878
"Holden",2009,"USED","Automatic",6,3.6,"Rear","Unleaded",11,208655,"Bankstown","NSW","Sedan",4,5,8995
"Volkswagen",2016,"USED","Automatic",4,1.4,"Front","Premium",6.3,78804,"Smeaton Grange","NSW","SUV",4,5,25490
"Ford",2011,"USED","Manual",4,2.4,"Rear","Diesel",10.5,334241,"Lidcombe","NSW","Commercial",2,3,20995
"Holden",2012,"USED","Automatic",4,2.2,"AWD","Diesel",8.3,119650,"Five Dock","NSW","SUV",4,7,12990
"Nissan",2013,"USED","Automatic",4,1.8,"Front","Unleaded",6.7,79915,"Belmore","NSW","Hatchback",5,5,13990
"Volkswagen",2021,"USED","Manual",3,1,"Front","Premium",5.1,13085,"Campbelltown","NSW","Hatchback",5,5,24990
"Mercedes-Benz",2015,"USED","Automatic",4,2,"AWD","Premium",7,134294,"Five Dock","NSW","SUV",4,5,27999
"Nissan",2017,"USED","Automatic",4,2.5,"Front","Unleaded",7.9,52387,"Alexandria","NSW","SUV",4,5,25990
"Toyota",2018,"USED","Automatic",4,2.8,"4WD","Diesel",8,97540,"East Maitland","NSW","SUV",4,7,72990
"BMW",2020,"USED","Automatic",4,2,"AWD","Premium",6.6,61043,"Mosman","NSW","SUV",4,5,47990
"Suzuki",2022,"USED","Automatic",4,1.2,"Front","Unleaded",4.8,16643,"Liverpool","NSW","Hatchback",5,5,22990
"Kia",2019,"USED","Automatic",4,2,"Front","Unleaded",7.4,69317,"Smithfield","NSW","Hatchback",5,5,18800
"Mazda",2018,"USED","Automatic",4,2,"Front","Unleaded",6.9,26890,"Mosman","NSW","SUV",4,5,32990
"Toyota",2019,"USED","Automatic",4,2.8,"4WD","Diesel",8.5,85112,"Waitara","NSW","Ute / Tray",4,5,57888
"Jeep",2015,"USED","Automatic",6,3,"4WD","Diesel",7.5,134981,"Croydon","NSW","SUV",4,5,22999
"Nissan",2018,"USED","Automatic",4,2.5,"4WD","Unleaded",8.3,114953,"Singleton","NSW","SUV",4,5,27990
"Toyota",2015,"USED","Automatic",4,1.3,"Front","Unleaded",6.3,117864,"Cabramatta","NSW","Hatchback",5,5,16990
"Mitsubishi",2011,"USED","Manual",4,2,"Front","Unleaded",7.9,178796,"Camden","NSW","Hatchback",5,5,7995
"BMW",2010,"USED","Automatic",6,3,"Rear","Premium",8.3,51778,"Laverton North","VIC","Convertible",2,2,44990
"Holden",2015,"USED","Automatic",4,1.8,"Front","Unleaded",7.4,84754,"Cardiff","NSW","Hatchback",5,5,12913
"Holden",2014,"USED","Manual",4,1.8,"Front","Unleaded",7,157851,"Minchinbury","NSW","Hatchback",5,5,7800
"Skoda",2022,"DEMO","Automatic",4,1.4,"Front","Premium",5.8,556,"Mascot","NSW","Wagon",4,5,42990
"Subaru",2014,"USED","Manual",4,2,"AWD","Premium",9.2,125628,"Liverpool","NSW","Sedan",4,5,28990
"Lexus",2019,"USED","Automatic",6,3.5,"AWD","Premium",9.6,48494,"Waterloo","NSW","SUV",4,5,68900
"Kia",2010,"USED","Automatic",4,1.6,"Front","Unleaded",6.9,136836,"Minchinbury","NSW","Hatchback",5,5,9990
"Kia",2014,"USED","Manual",4,1.4,"Front","Unleaded",5.6,37526,"Cheltenham","VIC","Hatchback",3,5,14350
"Skoda",2023,"DEMO","Automatic",4,2,"4WD","Premium",7.5,1500,"Artarmon","NSW","SUV",4,7,73990
"BMW",2018,"USED","Automatic",6,3,"AWD","Diesel",6,49928,"Brookvale","NSW","SUV",4,5,77990
"Hyundai",2009,"USED","Automatic",4,2,"Front","Unleaded",9.2,208005,"Lansvale","NSW","SUV",4,5,7750
"Mazda",2011,"USED","Automatic",4,2.5,"Front","Unleaded",9.4,106626,"Lansvale","NSW","SUV",4,5,13499
"Hyundai",2013,"USED","Automatic",4,1.8,"Front","Unleaded",6.9,112315,"Minchinbury","NSW","Hatchback",5,5,16990
"Hyundai",2019,"USED","Automatic",4,2,"Front","Unleaded",7.4,128303,"Bentleigh","VIC","Hatchback",4,5,19990
"BMW",2022,"USED","Automatic",3,1.5,"Front","Premium",5.9,8532,"Sylvania","NSW","Hatchback",5,5,57988
"Audi",2009,"USED","Automatic",8,4.2,"AWD","Premium",13.6,224551,"Regents Park","NSW","SUV",4,7,4990
"Nissan",2014,"USED","Automatic",4,2.5,"Rear","Diesel",9.8,254186,"Kurri Kurri","NSW","Ute / Tray",4,5,13999
"Mazda",2012,"USED","Manual",5,3.2,"Rear","Diesel",8.4,180950,"Smithfield","NSW","Ute / Tray",4,5,19999
"Jeep",2020,"USED","Automatic",4,2.1,"4WD","Diesel",7.5,49380,"Archerfield","QLD","SUV",4,5,94990
"Honda",2011,"USED","Automatic",4,1.8,"Front","Unleaded",7.2,74545,"Kogarah","NSW","Hatchback",5,5,13950
"BMW",2013,"USED","Automatic",6,3,"4WD","Diesel",6.1,140159,"Haberfield","NSW","SUV",4,5,22888
"Dodge",2014,"USED","Automatic",6,3.6,"Front","Premium",10.4,97222,"Five Dock","NSW","SUV",4,5,11999
"Toyota",2012,"USED","Automatic",4,1.8,"Front","Unleaded",7.4,256377,"Haberfield","NSW","Sedan",4,5,10990
"Mitsubishi",2014,"USED","Automatic",4,2.4,"AWD","Unleaded",7.5,124230,"Cardiff","NSW","SUV",4,7,18888
"Holden",2011,"USED","Automatic",6,3,"AWD","Unleaded",11.3,191353,"Croydon","NSW","SUV",4,7,9990
"Volkswagen",2011,"USED","Manual",4,2,"4WD","Diesel",7.9,232070,"Thornleigh","NSW","Ute / Tray",4,5,26990
"Hyundai",2011,"USED","Automatic",4,2.2,"4WD","Diesel",7.5,150395,"Cheltenham","VIC","SUV",4,7,15290
"Mercedes-Benz",2016,"USED","Automatic",4,2.1,"AWD","Diesel",5.7,175728,"Five Dock","NSW","SUV",4,5,27999
"Volkswagen",2016,"USED","Automatic",4,1.4,"Front","Premium",6.3,75667,"Chatswood","NSW","SUV",4,5,24880
"Toyota",2021,"USED","Automatic",4,2.5,"AWD","Hybrid",5.6,11653,"Warwick Farm","NSW","SUV",5,7,69995
"MG",2022,"NEW","Automatic",4,1.5,"Front","Premium",6.7,15,"Blacktown","NSW","Hatchback",5,5,19990
"Holden",2012,"USED","Automatic",4,1.4,"Front","Unleaded",6.9,152500,"Smithfield","NSW","Hatchback",5,5,9888
"Toyota",2008,"USED","Automatic",6,3.5,"Front","Unleaded",11,256299,"Kurri Kurri","NSW","SUV",4,7,9999
"BMW",2021,"USED","Automatic",4,2,"Rear","Premium",6.4,29972,"Rozelle","NSW","Sedan",4,5,64800
"Subaru",2013,"USED","Automatic",4,2.5,"AWD","Unleaded",8.1,151628,"Lansvale","NSW","SUV",4,5,14999
"Mazda",2021,"USED","Manual",4,2,"Rear","Premium",6.9,8942,"Arncliffe","NSW","Convertible",2,2,48990
"Toyota",2018,"USED","Automatic",4,1.8,"Front","Hybrid",4.1,23897,"Alexandria","NSW","Hatchback",5,5,29990
"Hyundai",2013,"USED","Automatic",4,2.2,"AWD","Diesel",7.3,131876,"Homebush","NSW","SUV",4,7,23990
"Peugeot",2015,"USED","Manual",4,2,"Front","Premium",7.7,125938,"Croydon","NSW","SUV",4,5,12999
"Nissan",2015,"USED","Manual",4,2.3,"4WD","Diesel",6.5,143285,"Gateshead","NSW","Ute / Tray",4,5,36990
"Hyundai",2010,"USED","Automatic",4,2.4,"AWD","Unleaded",9.2,174891,"Croydon","NSW","SUV",4,5,13990
"Toyota",2007,"USED","Automatic",4,1.8,"Front","Unleaded",7.4,262648,"Castle Hill","NSW","Sedan",4,5,11990
"Toyota",2012,"USED","Automatic",4,3,"Rear","Diesel",8,196965,"Lidcombe","NSW","Commercial",4,3,24999
"Mercedes-Benz",2013,"USED","Automatic",4,1.6,"Front","Premium",5.8,76273,"Seven Hills","NSW","Hatchback",5,5,16990
"Subaru",2018,"USED","Automatic",4,2,"AWD","Unleaded",6.6,102390,"Pendle Hill","NSW","Sedan",4,5,20950
"Audi",2015,"USED","Automatic",4,1.4,"Front","Premium",4.9,167529,"Haberfield","NSW","Convertible",2,4,16990
"Honda",2013,"USED","Manual",4,1.8,"Front","Premium",6.1,45028,"Mcgraths Hill","NSW","Hatchback",5,5,16990
"Volkswagen",2022,"DEMO","Automatic",4,1.4,"Front","Premium",7.7,21,"Liverpool","NSW","SUV",4,5,41990
"Holden",2013,"USED","Manual",4,1.8,"Front","Unleaded",7,136015,"Penrith","NSW","Hatchback",5,5,6999
"Skoda",2022,"USED","Automatic",4,1.4,"Front","Premium",5.8,4284,"Chatswood","NSW","Wagon",4,5,39880
"Toyota",2020,"USED","Automatic",4,1.3,"Front","Unleaded",6.4,109981,"Sylvania","NSW","Hatchback",5,5,18500
"Toyota",2005,"USED","Manual",4,3,"4WD","Diesel",8.5,313897,"Kurri Kurri","NSW","Ute / Tray",4,5,17990
"Subaru",2011,"USED","Manual",4,2.5,"AWD","Premium",10.7,234308,"Five Dock","NSW","Sedan",4,5,16999
"Audi",2015,"USED","Automatic",8,4,"AWD","Premium",9.8,52441,"Thornleigh","NSW","Wagon",4,5,130000
"Toyota",2022,"USED","Automatic",4,1.2,"AWD","Premium",6.5,10865,"South Hurstville","NSW","SUV",4,5,38990
"Audi",2021,"USED","Automatic",6,3,"AWD","Hybrid",7,14431,"Smeaton Grange","NSW","SUV",4,7,99888
"Toyota",2018,"USED","Automatic",4,2.8,"4WD","Diesel",8.5,105911,"Gateshead","NSW","Ute / Tray",4,5,58990
"Lexus",2021,"USED","Automatic",4,1.8,"Front","Hybrid",4.1,7174,"Waterloo","NSW","Hatchback",5,5,56900
"Hyundai",2019,"USED","Automatic",4,2,"Front","Unleaded",7.4,52761,"Blacktown","NSW","Hatchback",4,5,25887
"Mazda",2022,"USED","Automatic",4,2,"Front","Unleaded",6.3,9543,"Homebush","NSW","SUV",4,5,29990
"Mazda",2016,"USED","Automatic",5,3.2,"Rear","Diesel",8.9,233266,"Minchinbury","NSW","Ute / Tray",4,5,27995
"Bentley",1985,"USED","Automatic",8,6.8,"Rear","Leaded",27,93182,"Laverton North","VIC","Sedan",4,5,49990
"Hyundai",2012,"USED","Automatic",4,1.8,"Front","Unleaded",7.1,182888,"Elderslie","NSW","Sedan",4,5,9999
"Toyota",2019,"USED","Automatic",4,2,"Front","Unleaded",6,91945,"Adamstown","NSW","Hatchback",5,5,26990
"Volkswagen",2022,"USED","Automatic",4,2,"AWD","Premium",7.7,6144,"Warwick Farm","NSW","Wagon",5,5,66880
"Kia",2017,"USED","Automatic",4,2,"Front","Unleaded",7.2,124712,"Narellan","NSW","Hatchback",5,5,19990
"Subaru",2008,"USED","Manual",4,2.5,"AWD","Premium",10.7,214176,"Minchinbury","NSW","Hatchback",5,5,15990
"Holden",2013,"USED","Manual",4,1.6,"Front","Unleaded",6.8,166701,"Minchinbury","NSW","Hatchback",5,5,8995
"Toyota",2021,"USED","Automatic",4,2.5,"AWD","Hybrid",4.8,4801,"Pennant Hills","NSW","SUV",5,5,67999
"Mercedes-Benz",2013,"USED","Automatic",8,6.2,"Rear","Premium",12.1,85388,"Laverton North","VIC","Coupe",2,4,74990
"Volkswagen",2019,"USED","Automatic",4,2,"AWD","Premium",7.2,56571,"Artarmon","NSW","Hatchback",5,5,51990
"Hyundai",2013,"USED","Automatic",4,1.6,"Front","Unleaded",6.4,122961,"Lansvale","NSW","Hatchback",3,4,14999
"Volvo",2013,"USED","Automatic",4,2,"Front","Premium",8.7,100078,"Five Dock","NSW","SUV",4,5,15999
"Mazda",2015,"USED","Automatic",4,1.5,"Front","Unleaded",4.9,13192,"Rozelle","NSW","Hatchback",5,5,19800
"Volkswagen",2018,"USED","Automatic",4,1.4,"Front","Premium",5.4,35748,"Mascot","NSW","Hatchback",5,5,32990
"BMW",2018,"USED","Automatic",4,2,"Rear","Premium",6.1,35197,"Lindfield","NSW","Wagon",4,5,44990
"Nissan",2016,"USED","Automatic",4,2.5,"4WD","Unleaded",8.3,177838,"Cardiff","NSW","SUV",4,5,16413
"Volkswagen",2019,"USED","Automatic",4,2,"AWD","Premium",7.5,87074,"Kirrawee","NSW","SUV",4,5,29999
"Mitsubishi",2012,"USED","Automatic",4,2.5,"Rear","Diesel",9.1,299995,"Minchinbury","NSW","Ute / Tray",4,5,12995
"BMW",2015,"USED","Automatic",4,2,"Rear","Premium",6,69479,"Sylvania","NSW","Sedan",4,5,34988
"Audi",2019,"USED","Automatic",4,1.4,"Front","Premium",5.3,54595,"Wollongong","NSW","SUV",4,5,34990
"Mazda",2014,"USED","Automatic",4,2,"Front","Unleaded",5.7,144605,"Sutherland","NSW","Sedan",4,5,18500
"Hyundai",2016,"USED","Automatic",4,1.4,"Front","Unleaded",6.2,110338,"Archerfield","QLD","Hatchback",5,5,12990
"Mitsubishi",2015,"USED","Automatic",4,2.3,"4WD","Diesel",7.4,86713,"Smithfield","NSW","SUV",4,5,16800
"Subaru",2012,"USED","Manual",4,2.5,"AWD","Premium",10.4,192322,"Five Dock","NSW","Sedan",4,5,17999
"Volkswagen",2006,"USED","Automatic",4,2,"Front","Premium",8,149067,"Minchinbury","NSW","Hatchback",5,5,11990
"Toyota",2016,"USED","Automatic",4,2.8,"4WD","Diesel",8.5,242569,"Cardiff","NSW","Ute / Tray",4,5,31913
"Audi",2016,"USED","Automatic",4,1.4,"Front","Premium",4.9,51333,"Blacktown","NSW","Hatchback",5,5,17990
"Land",2016,"USED","Automatic",4,2,"AWD","Diesel",5.1,54518,"Rozelle","NSW","SUV",5,5,44800
"Renault",2021,"USED","Automatic",4,1.3,"Front","Premium",6.6,2078,"Warwick Farm","NSW","SUV",4,4,34300
"Lexus",2022,"USED","Automatic",4,2.5,"Front","Premium",6.6,8211,"Waterloo","NSW","Sedan",4,5,61900
"Toyota",2015,"USED","Automatic",4,3,"Rear","Diesel",8,265574,"Lidcombe","NSW","Commercial",4,2,25999
"Renault",2021,"USED","Automatic",4,2.5,"Front","Unleaded",8.1,23914,"Ryde","NSW","SUV",4,5,28888
"Nissan",2012,"USED","Automatic",4,2.5,"4WD","Unleaded",9.1,203208,"Mcgraths Hill","NSW","SUV",4,5,14880
"Subaru",2015,"USED","Automatic",4,2.5,"AWD","Premium",7.3,102450,"Minchinbury","NSW","SUV",4,5,22995
"Kia",2015,"USED","Automatic",4,2,"AWD","Diesel",7.2,121973,"Cardiff","NSW","SUV",4,5,19913
"Subaru",2018,"USED","Automatic",6,3.6,"AWD","Unleaded",9.9,122521,"Wollongong","NSW","SUV",4,5,32888
"Kia",2020,"USED","Automatic",4,2,"Front","Unleaded",7.4,57308,"Pendle Hill","NSW","Hatchback",5,5,21950
"Honda",2006,"USED","Automatic",4,1.5,"Front","Unleaded",6.1,120105,"Smeaton Grange","NSW","Hatchback",5,5,8990
"Hyundai",2018,"USED","Automatic",4,1.6,"Front","Unleaded",7.1,49308,"Greenacre","NSW","Hatchback",4,5,32800
"Suzuki",2023,"DEMO","Automatic",4,1.4,"Front","Unleaded",6.1,15,"Narellan","NSW","Hatchback",5,5,35585
"Nissan",2020,"USED","Automatic",4,2.5,"Front","Unleaded",7.9,48285,"Gateshead","NSW","SUV",4,5,28990
"Volkswagen",2022,"DEMO","Automatic",3,1,"Front","Premium",5.4,1501,"Mascot","NSW","SUV",4,5,33990
"Volvo",2010,"USED","Automatic",6,3.2,"AWD","Premium",11.8,162000,"Camira","QLD","SUV",4,7,12990
"Mercedes-Benz",2017,"USED","Automatic",4,2,"AWD","Premium",7.5,51751,"Campbelltown","NSW","SUV",4,5,55000
"Toyota",2023,"USED","Automatic",4,2.5,"Front","Hybrid",4.8,31,"Smeaton Grange","NSW","SUV",5,5,65888
"Hyundai",2019,"USED","Automatic",4,1.6,"Front","Unleaded",6.6,80090,"Wollongong","NSW","Hatchback",5,5,20990
"Toyota",2022,"USED","Automatic",4,2.5,"AWD","Hybrid",4.8,7501,"Pennant Hills","NSW","SUV",5,5,68777
"Holden",2007,"USED","Manual",6,3.6,"Rear","Unleaded",11,290437,"Minchinbury","NSW","Sedan",4,5,9995
"Volkswagen",2018,"USED","Automatic",4,2,"AWD","Premium",7.5,60351,"Granville","NSW","Hatchback",5,5,43990
"Mitsubishi",2009,"USED","Automatic",4,2,"Front","Unleaded",8.3,172535,"Kurri Kurri","NSW","Hatchback",5,5,9990
"BMW",2014,"USED","Automatic",4,2,"AWD","Diesel",6,97624,"Chatswood","NSW","SUV",4,5,36990
"Toyota",2021,"USED","Automatic",3,1.5,"Front","Unleaded",5.4,9660,"Brookvale","NSW","SUV",4,5,41888
"Mazda",2019,"USED","Automatic",4,2,"Front","Unleaded",5.8,102416,"Wollongong","NSW","Hatchback",5,5,29990
"Volkswagen",2023,"DEMO","Automatic",4,2,"AWD","Premium",8.1,1550,"Mascot","NSW","Wagon",4,5,75990
"Ford",2022,"USED","Automatic",4,2,"Rear","Diesel",7.8,7895,"Arncliffe","NSW","Ute / Tray",4,5,44990
"Toyota",2019,"USED","Automatic",8,4.5,"4WD","Diesel",9.5,57352,"Artarmon","NSW","SUV",4,7,124990
"Honda",2017,"USED","Automatic",4,1.8,"Front","Unleaded",6.4,103747,"Narellan","NSW","Sedan",4,5,19990
"Honda",2014,"USED","Automatic",4,1.5,"Front","Unleaded",5.8,47769,"Leichhardt","NSW","Hatchback",5,5,17220
"Holden",2015,"USED","Manual",4,2.8,"4WD","Diesel",8.1,186885,"Minchinbury","NSW","Ute / Tray",4,5,38995
"Hyundai",2013,"USED","Manual",4,1.4,"Front","Unleaded",5.3,191912,"Richmond","NSW","Hatchback",3,5,7990
"Volvo",2018,"USED","Automatic",4,2,"AWD","Diesel",5.4,100180,"Wollongong","NSW","SUV",4,5,40888
"Mercedes-Benz",2019,"USED","Automatic",4,2,"AWD","Premium",8.1,44547,"Warwick Farm","NSW","SUV",4,5,69880
"Toyota",2018,"USED","Automatic",4,2.5,"Front","Unleaded",7.8,54963,"Smithfield","NSW","Sedan",4,5,27800
"Mercedes-Benz",2016,"USED","Automatic",8,4,"Rear","Premium",8.7,98438,"Homebush","NSW","Coupe",2,4,99888
"Isuzu",2015,"USED","Automatic",4,3,"4WD","Diesel",8.4,98096,"Adamstown","NSW","SUV",4,7,39990
